Suburb,Rooms,Type,Method,SellerG,Distance,Regionname,Propertycount,CouncilArea,Bedroom2,Bathroom,Car,Landsize,BuildingArea,Price
Reservoir,2,t,VB,Ray,11.2,Northern Metropolitan,21650.0,Darebin City Council,0.0,0.0,0.0,593.598993361392,160.2564003565711,575000.0
Reservoir,3,h,S,Nelson,11.2,Northern Metropolitan,21650.0,Darebin City Council,3.0,2.0,2.0,623.0,160.2564003565711,920000.0
Reservoir,3,h,S,Barry,11.2,Northern Metropolitan,21650.0,Darebin City Council,3.0,1.0,5.0,4679.0,170.0,800000.0
Reservoir,3,h,PI,Barry,11.2,Northern Metropolitan,21650.0,Darebin City Council,3.0,1.0,2.0,543.0,135.0,510000.0
Reservoir,3,h,SP,Ray,11.2,Northern Metropolitan,21650.0,Darebin City Council,3.0,2.0,3.0,649.0,114.0,651000.0
Reservoir,3,h,S,Ray,11.2,Northern Metropolitan,21650.0,Darebin City Council,2.0,1.0,2.0,491.0,160.2564003565711,502500.0
Reservoir,2,h,PI,Barry,11.2,Northern Metropolitan,21650.0,Darebin City Council,2.0,1.0,1.0,360.0,83.0,365000.0
Reservoir,2,u,S,Barry,11.2,Northern Metropolitan,21650.0,Darebin City Council,2.0,1.0,1.0,171.0,94.0,405000.0
Reservoir,3,t,S,Nelson,11.2,Northern Metropolitan,21650.0,Darebin City Council,3.0,2.0,1.0,158.0,117.0,620500.0
Reservoir,3,h,S,Nelson,11.2,Northern Metropolitan,21650.0,Darebin City Council,2.0,1.0,1.0,546.0,160.2564003565711,730000.0
Reservoir,1,h,PI,hockingstuart,11.2,Northern Metropolitan,21650.0,Darebin City Council,1.0,1.0,1.0,141.0,80.0,260000.0
Reservoir,3,h,S,Nelson,11.2,Northern Metropolitan,21650.0,Darebin City Council,3.0,1.0,4.0,503.0,160.2564003565711,665000.0
Reservoir,3,h,PI,Barry,11.2,Northern Metropolitan,21650.0,Darebin City Council,3.0,2.0,1.0,267.0,186.0,625000.0
Reservoir,2,u,S,Ray,11.2,Northern Metropolitan,21650.0,Darebin City Council,2.0,1.0,1.0,129.0,160.2564003565711,357500.0
Reservoir,3,h,S,Ray,11.2,Northern Metropolitan,21650.0,Darebin City Council,0.0,0.0,0.0,593.598993361392,160.2564003565711,756000.0
Reservoir,5,h,S,Ray,11.2,Northern Metropolitan,21650.0,Darebin City Council,0.0,0.0,0.0,593.598993361392,160.2564003565711,1195000.0
Reservoir,2,t,S,Ray,11.2,Northern Metropolitan,21650.0,Darebin City Council,0.0,0.0,0.0,593.598993361392,160.2564003565711,475000.0
Reservoir,3,u,S,Barry,11.2,Northern Metropolitan,21650.0,Darebin City Council,0.0,0.0,0.0,593.598993361392,160.2564003565711,542000.0
Reservoir,2,u,S,Love,11.2,Northern Metropolitan,21650.0,Darebin City Council,2.0,1.0,1.0,146.0,84.0,427500.0
Reservoir,4,h,S,hockingstuart,11.2,Northern Metropolitan,21650.0,Darebin City Council,4.0,2.0,2.0,581.0,244.0,851000.0
Reservoir,3,h,S,Nelson,11.2,Northern Metropolitan,21650.0,Darebin City Council,3.0,2.0,3.0,479.0,153.0,998000.0
Reservoir,4,h,S,McGrath,11.2,Northern Metropolitan,21650.0,Darebin City Council,4.0,2.0,3.0,630.0,190.0,1030000.0
Reservoir,2,h,S,Barry,11.2,Northern Metropolitan,21650.0,Darebin City Council,2.0,1.0,3.0,310.0,160.2564003565711,498000.0
Reservoir,2,u,S,Love,11.2,Northern Metropolitan,21650.0,Darebin City Council,2.0,1.0,1.0,180.0,61.0,410000.0
Reservoir,2,u,S,Nelson,11.2,Northern Metropolitan,21650.0,Darebin City Council,2.0,1.0,1.0,95.0,160.2564003565711,450000.0
Reservoir,1,u,PI,Ray,11.2,Northern Metropolitan,21650.0,Darebin City Council,1.0,1.0,1.0,125.0,160.2564003565711,341000.0
Reservoir,2,u,VB,hockingstuart,11.2,Northern Metropolitan,21650.0,Darebin City Council,2.0,1.0,1.0,0.0,160.2564003565711,270000.0
Reservoir,3,h,S,hockingstuart,11.2,Northern Metropolitan,21650.0,Darebin City Council,3.0,2.0,2.0,634.0,160.2564003565711,900000.0
Reservoir,3,h,PI,Love,11.2,Northern Metropolitan,21650.0,Darebin City Council,3.0,1.0,1.0,320.0,160.2564003565711,500000.0
Reservoir,4,h,S,Barry,11.2,Northern Metropolitan,21650.0,Darebin City Council,4.0,1.0,1.0,518.0,135.0,1015000.0
Reservoir,3,h,S,Ray,11.2,Northern Metropolitan,21650.0,Darebin City Council,3.0,3.0,2.0,618.0,153.0,915000.0
Reservoir,2,h,S,Alexkarbon,11.2,Northern Metropolitan,21650.0,Darebin City Council,2.0,1.0,1.0,159.0,160.2564003565711,380000.0
Reservoir,2,u,S,Ray,11.2,Northern Metropolitan,21650.0,Darebin City Council,3.0,2.0,2.0,234.0,160.2564003565711,468000.0
Reservoir,3,h,S,Barry,11.2,Northern Metropolitan,21650.0,Darebin City Council,3.0,1.0,2.0,570.0,160.2564003565711,800000.0
Reservoir,2,u,S,Nelson,11.2,Northern Metropolitan,21650.0,Darebin City Council,2.0,1.0,1.0,149.0,70.0,380000.0
Reservoir,3,h,S,Nelson,11.2,Northern Metropolitan,21650.0,Darebin City Council,3.0,1.0,1.0,370.0,160.2564003565711,600000.0
Reservoir,3,t,PI,Nelson,11.2,Northern Metropolitan,21650.0,Darebin City Council,3.0,2.0,1.0,229.0,130.0,530000.0
Reservoir,2,u,S,Barry,11.2,Northern Metropolitan,21650.0,Darebin City Council,0.0,0.0,0.0,593.598993361392,160.2564003565711,434000.0
Reservoir,3,t,S,Ray,11.2,Northern Metropolitan,21650.0,Darebin City Council,3.0,1.0,1.0,270.0,160.0,592000.0
Reservoir,3,h,S,Ray,11.2,Northern Metropolitan,21650.0,Darebin City Council,0.0,0.0,0.0,593.598993361392,160.2564003565711,885000.0
Reservoir,2,h,S,Barry,11.2,Northern Metropolitan,21650.0,Darebin City Council,2.0,1.0,2.0,379.0,160.2564003565711,611000.0
Reservoir,2,u,SP,Ray,11.2,Northern Metropolitan,21650.0,Darebin City Council,2.0,1.0,2.0,132.0,83.0,440000.0
Reservoir,3,h,SP,Nelson,11.2,Northern Metropolitan,21650.0,Darebin City Council,3.0,1.0,3.0,620.0,114.0,650000.0
Reservoir,2,t,S,Ray,11.2,Northern Metropolitan,21650.0,Darebin City Council,2.0,1.0,1.0,159.0,70.0,416000.0
Reservoir,3,h,VB,Barry,11.2,Northern Metropolitan,21650.0,Darebin City Council,3.0,1.0,2.0,492.0,160.2564003565711,610000.0
Reservoir,3,h,S,Barry,11.2,Northern Metropolitan,21650.0,Darebin City Council,3.0,2.0,2.0,634.0,160.2564003565711,890000.0
Reservoir,3,u,SP,Barry,11.2,Northern Metropolitan,21650.0,Darebin City Council,3.0,1.0,1.0,0.0,63.0,301000.0
Reservoir,3,h,S,Nelson,11.2,Northern Metropolitan,21650.0,Darebin City Council,2.0,1.0,3.0,560.0,110.0,865000.0
Reservoir,4,h,S,Ray,11.2,Northern Metropolitan,21650.0,Darebin City Council,0.0,0.0,0.0,593.598993361392,160.2564003565711,775000.0
Reservoir,2,u,S,Barry,11.2,Northern Metropolitan,21650.0,Darebin City Council,2.0,1.0,1.0,140.0,160.2564003565711,436000.0
Reservoir,3,h,S,Barry,11.2,Northern Metropolitan,21650.0,Darebin City Council,0.0,0.0,0.0,593.598993361392,160.2564003565711,695000.0
Reservoir,4,h,PI,Ray,11.2,Northern Metropolitan,21650.0,Darebin City Council,4.0,1.0,2.0,650.0,160.2564003565711,650000.0
Reservoir,2,u,S,Love,11.2,Northern Metropolitan,21650.0,Darebin City Council,2.0,1.0,1.0,137.0,160.2564003565711,432000.0
Reservoir,3,h,PI,Ray,11.2,Northern Metropolitan,21650.0,Darebin City Council,3.0,1.0,1.0,700.0,98.0,650000.0
Reservoir,3,h,S,Nelson,11.2,Northern Metropolitan,21650.0,Darebin City Council,0.0,0.0,0.0,593.598993361392,160.2564003565711,846000.0
Reservoir,2,h,S,Love,11.2,Northern Metropolitan,21650.0,Darebin City Council,2.0,1.0,3.0,821.0,160.2564003565711,836000.0
Reservoir,2,t,SP,Ray,11.2,Northern Metropolitan,21650.0,Darebin City Council,0.0,0.0,0.0,593.598993361392,160.2564003565711,485000.0
Reservoir,3,h,S,Nelson,11.2,Northern Metropolitan,21650.0,Darebin City Council,0.0,0.0,0.0,593.598993361392,160.2564003565711,770000.0
Reservoir,2,h,S,hockingstuart,11.2,Northern Metropolitan,21650.0,Darebin City Council,0.0,0.0,0.0,593.598993361392,160.2564003565711,612000.0
Reservoir,2,u,S,Darren,11.2,Northern Metropolitan,21650.0,Darebin City Council,2.0,1.0,1.0,184.0,77.0,401000.0
Reservoir,2,h,PI,Barry,11.2,Northern Metropolitan,21650.0,Darebin City Council,2.0,1.0,1.0,608.0,160.2564003565711,635000.0
Reservoir,2,u,S,Love,11.2,Northern Metropolitan,21650.0,Darebin City Council,2.0,1.0,1.0,168.0,93.0,491000.0
Reservoir,3,h,PI,Barry,11.2,Northern Metropolitan,21650.0,Darebin City Council,0.0,0.0,0.0,593.598993361392,160.2564003565711,650000.0
Reservoir,2,u,S,Harcourts,11.2,Northern Metropolitan,21650.0,Darebin City Council,2.0,1.0,0.0,207.0,160.2564003565711,420000.0
Reservoir,3,h,SP,Nelson,11.2,Northern Metropolitan,21650.0,Darebin City Council,3.0,1.0,2.0,564.0,558.0,810000.0
Reservoir,3,h,S,Love,11.2,Northern Metropolitan,21650.0,Darebin City Council,3.0,1.0,2.0,457.0,160.2564003565711,780000.0
Reservoir,3,t,SP,Barry,11.2,Northern Metropolitan,21650.0,Darebin City Council,0.0,0.0,0.0,593.598993361392,160.2564003565711,570000.0
Reservoir,2,u,S,Love,11.2,Northern Metropolitan,21650.0,Darebin City Council,2.0,1.0,1.0,135.0,160.2564003565711,520000.0
Reservoir,3,h,PI,Barry,11.2,Northern Metropolitan,21650.0,Darebin City Council,3.0,1.0,1.0,754.0,160.2564003565711,660000.0
Reservoir,2,h,S,Nelson,11.2,Northern Metropolitan,21650.0,Darebin City Council,2.0,1.0,2.0,229.0,92.0,555000.0
Reservoir,2,t,S,Nelson,11.2,Northern Metropolitan,21650.0,Darebin City Council,2.0,1.0,1.0,0.0,72.0,350000.0
Reservoir,3,h,PI,Ray,11.2,Northern Metropolitan,21650.0,Darebin City Council,3.0,2.0,2.0,215.0,146.0,540000.0
Reservoir,3,t,S,RW,11.2,Northern Metropolitan,21650.0,Darebin City Council,3.0,2.0,1.0,230.0,160.2564003565711,678000.0
Reservoir,3,h,S,Ray,11.2,Northern Metropolitan,21650.0,Darebin City Council,3.0,1.0,2.0,696.0,160.2564003565711,812000.0
Reservoir,3,h,SP,Barry,11.2,Northern Metropolitan,21650.0,Darebin City Council,3.0,1.0,1.0,750.0,103.0,682000.0
Reservoir,5,t,S,Ray,11.2,Northern Metropolitan,21650.0,Darebin City Council,0.0,0.0,0.0,593.598993361392,160.2564003565711,575000.0
Reservoir,3,h,SP,Ray,11.2,Northern Metropolitan,21650.0,Darebin City Council,0.0,0.0,0.0,593.598993361392,160.2564003565711,720000.0
Reservoir,2,t,PI,Barry,11.2,Northern Metropolitan,21650.0,Darebin City Council,2.0,1.0,1.0,83.0,85.0,380000.0
Reservoir,1,u,SP,Harcourts,11.2,Northern Metropolitan,21650.0,Darebin City Council,1.0,1.0,2.0,96.0,45.0,350000.0
Reservoir,4,h,PI,Ray,11.2,Northern Metropolitan,21650.0,Darebin City Council,4.0,2.0,4.0,820.0,197.0,750000.0
Reservoir,3,h,S,Nelson,11.2,Northern Metropolitan,21650.0,Darebin City Council,0.0,0.0,0.0,593.598993361392,160.2564003565711,571000.0
Reservoir,2,t,S,Nelson,11.2,Northern Metropolitan,21650.0,Darebin City Council,2.0,1.0,1.0,96.0,73.0,495000.0
Reservoir,2,h,S,Barry,11.2,Northern Metropolitan,21650.0,Darebin City Council,2.0,1.0,2.0,455.0,160.2564003565711,644000.0
Reservoir,2,h,PI,Love,11.2,Northern Metropolitan,21650.0,Darebin City Council,0.0,0.0,0.0,593.598993361392,160.2564003565711,590000.0
Reservoir,4,h,S,Barry,11.2,Northern Metropolitan,21650.0,Darebin City Council,4.0,2.0,4.0,864.0,160.2564003565711,895500.0
Reservoir,3,u,S,Ray,11.2,Northern Metropolitan,21650.0,Darebin City Council,3.0,1.0,1.0,359.0,109.0,500000.0
Reservoir,3,h,S,Nelson,11.2,Northern Metropolitan,21650.0,Darebin City Council,3.0,1.0,2.0,756.0,160.2564003565711,940000.0
Reservoir,3,h,S,Ray,11.2,Northern Metropolitan,21650.0,Darebin City Council,0.0,0.0,0.0,593.598993361392,160.2564003565711,860000.0
Reservoir,3,u,S,Barry,11.2,Northern Metropolitan,21650.0,Darebin City Council,0.0,0.0,0.0,593.598993361392,160.2564003565711,495000.0
Reservoir,2,h,S,Nelson,11.2,Northern Metropolitan,21650.0,Darebin City Council,2.0,1.0,2.0,0.0,160.2564003565711,755000.0
Reservoir,2,t,S,Ray,11.2,Northern Metropolitan,21650.0,Darebin City Council,2.0,1.0,1.0,120.0,160.2564003565711,568000.0
Reservoir,2,u,PI,Barry,11.2,Northern Metropolitan,21650.0,Darebin City Council,2.0,1.0,1.0,102.0,67.0,350000.0
Reservoir,2,u,S,Nelson,11.2,Northern Metropolitan,21650.0,Darebin City Council,2.0,1.0,1.0,0.0,160.2564003565711,452000.0
Reservoir,2,u,SP,Love,11.2,Northern Metropolitan,21650.0,Darebin City Council,2.0,1.0,1.0,0.0,54.0,335000.0
Reservoir,3,h,S,Barry,11.2,Northern Metropolitan,21650.0,Darebin City Council,3.0,1.0,3.0,620.0,160.2564003565711,585000.0
Reservoir,3,u,PI,Barry,11.2,Northern Metropolitan,21650.0,Darebin City Council,0.0,0.0,0.0,593.598993361392,160.2564003565711,540000.0
Reservoir,3,h,S,Barry,11.2,Northern Metropolitan,21650.0,Darebin City Council,0.0,0.0,0.0,593.598993361392,160.2564003565711,635000.0
Reservoir,2,t,S,Nelson,11.2,Northern Metropolitan,21650.0,Darebin City Council,0.0,0.0,0.0,593.598993361392,160.2564003565711,550000.0
Reservoir,2,u,PI,Barry,11.2,Northern Metropolitan,21650.0,Darebin City Council,2.0,1.0,1.0,139.0,160.2564003565711,360000.0
Reservoir,2,u,PI,Barry,11.2,Northern Metropolitan,21650.0,Darebin City Council,2.0,1.0,1.0,220.0,160.2564003565711,380000.0
Reservoir,3,h,S,Barry,11.2,Northern Metropolitan,21650.0,Darebin City Council,3.0,1.0,2.0,592.0,84.0,546000.0
Reservoir,2,t,SP,Barry,11.2,Northern Metropolitan,21650.0,Darebin City Council,0.0,0.0,0.0,593.598993361392,160.2564003565711,550000.0
Reservoir,3,u,PI,Ray,11.2,Northern Metropolitan,21650.0,Darebin City Council,3.0,1.0,1.0,172.0,97.0,400000.0
Reservoir,4,h,S,Barry,11.2,Northern Metropolitan,21650.0,Darebin City Council,4.0,2.0,4.0,601.0,160.2564003565711,1700000.0
Reservoir,3,h,S,Ray,11.2,Northern Metropolitan,21650.0,Darebin City Council,3.0,2.0,1.0,215.0,160.2564003565711,592500.0
Reservoir,3,h,SP,Nelson,11.2,Northern Metropolitan,21650.0,Darebin City Council,0.0,0.0,0.0,593.598993361392,160.2564003565711,665000.0
Reservoir,3,h,S,Ray,11.2,Northern Metropolitan,21650.0,Darebin City Council,1.0,1.0,1.0,509.0,160.2564003565711,830000.0
Reservoir,2,u,S,Stockdale,11.2,Northern Metropolitan,21650.0,Darebin City Council,2.0,1.0,1.0,132.0,65.0,360000.0
Reservoir,3,h,PI,Love,11.2,Northern Metropolitan,21650.0,Darebin City Council,2.0,1.0,1.0,644.0,160.2564003565711,655000.0
Reservoir,2,h,S,Nelson,11.2,Northern Metropolitan,21650.0,Darebin City Council,0.0,0.0,0.0,593.598993361392,160.2564003565711,565000.0
Reservoir,2,h,S,Nelson,11.2,Northern Metropolitan,21650.0,Darebin City Council,0.0,0.0,0.0,593.598993361392,160.2564003565711,605000.0
Reservoir,3,h,S,hockingstuart,11.2,Northern Metropolitan,21650.0,Darebin City Council,3.0,1.0,1.0,250.0,105.0,410000.0
Reservoir,2,h,SP,Ray,11.2,Northern Metropolitan,21650.0,Darebin City Council,2.0,1.0,1.0,931.0,121.0,836000.0
Reservoir,2,h,SP,Ray,11.2,Northern Metropolitan,21650.0,Darebin City Council,2.0,2.0,2.0,654.0,160.2564003565711,635000.0
Reservoir,4,h,S,McGrath,11.2,Northern Metropolitan,21650.0,Darebin City Council,4.0,2.0,3.0,525.0,525.0,811000.0
Reservoir,2,h,PI,Barry,11.2,Northern Metropolitan,21650.0,Darebin City Council,2.0,1.0,1.0,750.0,160.2564003565711,650000.0
Reservoir,3,h,S,Peter,11.2,Northern Metropolitan,21650.0,Darebin City Council,0.0,0.0,0.0,593.598993361392,160.2564003565711,634000.0
Reservoir,2,h,S,Ray,11.2,Northern Metropolitan,21650.0,Darebin City Council,0.0,0.0,0.0,593.598993361392,160.2564003565711,700000.0
Reservoir,3,h,S,Nelson,11.2,Northern Metropolitan,21650.0,Darebin City Council,3.0,1.0,2.0,551.0,160.2564003565711,765000.0
Reservoir,2,u,SP,Ray,11.2,Northern Metropolitan,21650.0,Darebin City Council,2.0,1.0,2.0,132.0,83.0,440000.0
Reservoir,3,h,S,hockingstuart,11.2,Northern Metropolitan,21650.0,Darebin City Council,0.0,0.0,0.0,593.598993361392,160.2564003565711,710000.0
Reservoir,3,u,S,Nelson,11.2,Northern Metropolitan,21650.0,Darebin City Council,0.0,0.0,0.0,593.598993361392,160.2564003565711,620000.0
Reservoir,3,h,SP,hockingstuart,11.2,Northern Metropolitan,21650.0,Darebin City Council,3.0,2.0,2.0,251.0,160.2564003565711,715000.0
Reservoir,3,h,S,Ray,11.2,Northern Metropolitan,21650.0,Darebin City Council,0.0,0.0,0.0,593.598993361392,160.2564003565711,795000.0
Reservoir,4,h,SP,Ray,11.2,Northern Metropolitan,21650.0,Darebin City Council,4.0,2.0,2.0,578.0,160.2564003565711,670000.0
Reservoir,2,u,S,Ray,11.2,Northern Metropolitan,21650.0,Darebin City Council,2.0,1.0,1.0,104.0,77.0,376000.0
Reservoir,2,u,S,Nelson,11.2,Northern Metropolitan,21650.0,Darebin City Council,2.0,1.0,1.0,0.0,65.0,323000.0
Reservoir,3,h,S,Ray,11.2,Northern Metropolitan,21650.0,Darebin City Council,3.0,1.0,4.0,527.0,146.0,680000.0
Reservoir,2,t,S,Nelson,11.2,Northern Metropolitan,21650.0,Darebin City Council,2.0,1.0,1.0,0.0,106.0,530000.0
Reservoir,3,h,SP,hockingstuart,11.2,Northern Metropolitan,21650.0,Darebin City Council,0.0,0.0,0.0,593.598993361392,160.2564003565711,567000.0
Reservoir,3,t,PI,Ray,11.2,Northern Metropolitan,21650.0,Darebin City Council,0.0,0.0,0.0,593.598993361392,160.2564003565711,480000.0
Reservoir,4,h,S,Nelson,11.2,Northern Metropolitan,21650.0,Darebin City Council,4.0,3.0,1.0,595.0,174.0,786000.0
Reservoir,2,u,VB,Nelson,11.2,Northern Metropolitan,21650.0,Darebin City Council,2.0,1.0,1.0,122.0,74.0,390000.0
Reservoir,3,h,S,hockingstuart,11.2,Northern Metropolitan,21650.0,Darebin City Council,3.0,1.0,2.0,468.0,92.0,650000.0
Reservoir,3,h,S,Nelson,11.2,Northern Metropolitan,21650.0,Darebin City Council,3.0,1.0,2.0,496.0,160.2564003565711,540000.0
Reservoir,3,h,S,Ray,11.2,Northern Metropolitan,21650.0,Darebin City Council,0.0,0.0,0.0,593.598993361392,160.2564003565711,820000.0
Reservoir,3,h,S,Love,11.2,Northern Metropolitan,21650.0,Darebin City Council,3.0,1.0,1.0,497.0,160.2564003565711,685000.0
Reservoir,3,h,SP,Fletchers,11.2,Northern Metropolitan,21650.0,Darebin City Council,3.0,2.0,3.0,574.0,159.0,800000.0
Reservoir,2,t,SP,Ray,11.2,Northern Metropolitan,21650.0,Darebin City Council,0.0,0.0,0.0,593.598993361392,160.2564003565711,503000.0
Reservoir,3,h,S,Stockdale,11.2,Northern Metropolitan,21650.0,Darebin City Council,3.0,1.0,2.0,671.0,160.2564003565711,830000.0
Reservoir,2,u,PI,Ray,11.2,Northern Metropolitan,21650.0,Darebin City Council,2.0,1.0,1.0,90.0,64.0,330000.0
Reservoir,2,u,S,hockingstuart,11.2,Northern Metropolitan,21650.0,Darebin City Council,0.0,0.0,0.0,593.598993361392,160.2564003565711,420000.0
Reservoir,3,h,S,Nelson,11.2,Northern Metropolitan,21650.0,Darebin City Council,3.0,1.0,1.0,474.0,114.0,539000.0
Reservoir,3,h,S,hockingstuart,11.2,Northern Metropolitan,21650.0,Darebin City Council,0.0,0.0,0.0,593.598993361392,160.2564003565711,437000.0
Reservoir,3,h,S,hockingstuart,11.2,Northern Metropolitan,21650.0,Darebin City Council,0.0,0.0,0.0,593.598993361392,160.2564003565711,480000.0
Reservoir,4,t,S,Nelson,11.2,Northern Metropolitan,21650.0,Darebin City Council,0.0,0.0,0.0,593.598993361392,160.2564003565711,681500.0
Reservoir,4,h,S,Ray,11.2,Northern Metropolitan,21650.0,Darebin City Council,0.0,0.0,0.0,593.598993361392,160.2564003565711,870000.0
Reservoir,5,h,SP,RW,11.2,Northern Metropolitan,21650.0,Darebin City Council,0.0,0.0,0.0,593.598993361392,160.2564003565711,620000.0
Reservoir,3,h,S,Ray,11.2,Northern Metropolitan,21650.0,Darebin City Council,3.0,1.0,1.0,456.0,94.0,622500.0
Reservoir,4,h,S,Barry,11.2,Northern Metropolitan,21650.0,Darebin City Council,3.0,2.0,2.0,834.0,129.0,767500.0
Reservoir,3,h,PI,hockingstuart,11.2,Northern Metropolitan,21650.0,Darebin City Council,3.0,1.0,2.0,464.0,125.0,780000.0
Reservoir,3,h,S,Barry,11.2,Northern Metropolitan,21650.0,Darebin City Council,3.0,2.0,1.0,618.0,149.0,668000.0
Reservoir,3,h,S,Love,11.2,Northern Metropolitan,21650.0,Darebin City Council,0.0,0.0,0.0,593.598993361392,160.2564003565711,705000.0
Reservoir,3,h,S,Ray,11.2,Northern Metropolitan,21650.0,Darebin City Council,0.0,0.0,0.0,593.598993361392,160.2564003565711,730000.0
Reservoir,4,h,S,Nelson,11.2,Northern Metropolitan,21650.0,Darebin City Council,4.0,2.0,4.0,748.0,160.2564003565711,1215000.0
Reservoir,3,h,PI,RW,11.2,Northern Metropolitan,21650.0,Darebin City Council,0.0,0.0,0.0,593.598993361392,160.2564003565711,680000.0
Reservoir,2,u,S,Love,11.2,Northern Metropolitan,21650.0,Darebin City Council,0.0,0.0,0.0,593.598993361392,160.2564003565711,445000.0
Reservoir,3,h,S,Nelson,11.2,Northern Metropolitan,21650.0,Darebin City Council,3.0,1.0,2.0,744.0,160.2564003565711,1120000.0
Reservoir,3,u,S,Ray,11.2,Northern Metropolitan,21650.0,Darebin City Council,3.0,1.0,2.0,159.0,97.0,470000.0
Reservoir,3,h,PI,Stockdale,11.2,Northern Metropolitan,21650.0,Darebin City Council,3.0,1.0,1.0,858.0,160.2564003565711,800000.0
Reservoir,3,h,S,Jason,11.2,Northern Metropolitan,21650.0,Darebin City Council,0.0,0.0,0.0,593.598993361392,160.2564003565711,641000.0
Reservoir,2,h,PI,Barry,11.2,Northern Metropolitan,21650.0,Darebin City Council,2.0,1.0,6.0,1041.0,160.2564003565711,1700000.0
Reservoir,3,h,S,Love,11.2,Northern Metropolitan,21650.0,Darebin City Council,3.0,2.0,2.0,456.0,137.0,655000.0
Reservoir,3,h,S,Barry,11.2,Northern Metropolitan,21650.0,Darebin City Council,0.0,0.0,0.0,593.598993361392,160.2564003565711,888000.0
Reservoir,3,h,S,hockingstuart,11.2,Northern Metropolitan,21650.0,Darebin City Council,3.0,1.0,2.0,518.0,160.2564003565711,885000.0
Reservoir,2,h,S,Barry,11.2,Northern Metropolitan,21650.0,Darebin City Council,2.0,1.0,2.0,268.0,160.2564003565711,510000.0
Reservoir,2,u,SP,Love,11.2,Northern Metropolitan,21650.0,Darebin City Council,2.0,1.0,1.0,183.0,93.0,440000.0
Reservoir,2,u,S,Barry,11.2,Northern Metropolitan,21650.0,Darebin City Council,0.0,0.0,0.0,593.598993361392,160.2564003565711,481000.0
Reservoir,2,h,S,Barry,11.2,Northern Metropolitan,21650.0,Darebin City Council,0.0,0.0,0.0,593.598993361392,160.2564003565711,686000.0
Reservoir,3,h,S,Nelson,11.2,Northern Metropolitan,21650.0,Darebin City Council,3.0,2.0,1.0,597.0,120.0,703000.0
Reservoir,2,t,PI,Nelson,11.2,Northern Metropolitan,21650.0,Darebin City Council,0.0,0.0,0.0,593.598993361392,160.2564003565711,365000.0
Reservoir,2,u,S,Barry,11.2,Northern Metropolitan,21650.0,Darebin City Council,2.0,1.0,1.0,141.0,81.0,424000.0
Reservoir,4,h,S,Love,11.2,Northern Metropolitan,21650.0,Darebin City Council,4.0,1.0,2.0,747.0,160.2564003565711,750000.0
Reservoir,2,u,SP,Barry,11.2,Northern Metropolitan,21650.0,Darebin City Council,0.0,0.0,0.0,593.598993361392,160.2564003565711,363000.0
Reservoir,1,u,S,Barry,11.2,Northern Metropolitan,21650.0,Darebin City Council,0.0,0.0,0.0,593.598993361392,160.2564003565711,310000.0
