temperature,rainfall,humidity,yeild_apples
33.00,77.00,32.00,41.30
84.00,82.00,87.00,85.10
57.00,68.00,53.00,57.20
79.00,47.00,22.00,44.10
66.00,75.00,31.00,50.30
77.00,20.00,55.00,54.60
60.00,57.00,62.00,60.40
77.00,46.00,39.00,51.80
91.00,84.00,48.00,68.10
55.00,65.00,74.00,66.50
64.00,43.00,25.00,40.30
32.00,33.00,20.00,26.20
37.00,22.00,59.00,45.00
20.00,22.00,25.00,22.90
87.00,21.00,53.00,56.80
42.00,97.00,88.00,76.00
74.00,92.00,95.00,88.10
75.00,55.00,84.00,75.50
57.00,44.00,21.00,36.40
92.00,81.00,27.00,57.30
62.00,21.00,91.00,68.30
96.00,41.00,75.00,74.50
51.00,68.00,75.00,66.40
66.00,72.00,84.00,76.20
56.00,93.00,80.00,75.40
21.00,68.00,38.00,38.90
79.00,77.00,35.00,56.60
73.00,43.00,59.00,60.00
20.00,74.00,95.00,68.30
27.00,72.00,95.00,70.00
47.00,39.00,27.00,35.40
38.00,36.00,26.00,31.60
83.00,71.00,41.00,59.60
34.00,91.00,73.00,64.90
99.00,60.00,87.00,85.20
21.00,80.00,36.00,40.30
36.00,63.00,73.00,59.90
70.00,75.00,74.00,73.00
82.00,95.00,57.00,72.10
88.00,88.00,71.00,79.50
27.00,23.00,47.00,36.20
28.00,52.00,63.00,50.30
32.00,71.00,56.00,51.80
91.00,55.00,66.00,71.30
30.00,66.00,44.00,44.20
37.00,27.00,50.00,41.50
84.00,56.00,26.00,49.40
100.00,80.00,31.00,61.50
52.00,69.00,27.00,42.90
31.00,92.00,40.00,47.70
34.00,49.00,36.00,38.00
65.00,89.00,25.00,49.80
31.00,34.00,64.00,48.10
87.00,86.00,70.00,78.30
48.00,27.00,54.00,46.80
81.00,75.00,81.00,79.80
68.00,36.00,91.00,73.10
52.00,59.00,29.00,41.90
59.00,39.00,37.00,44.00
33.00,20.00,94.00,60.90
40.00,48.00,89.00,66.10
93.00,43.00,39.00,56.00
80.00,26.00,100.00,79.20
89.00,39.00,77.00,73.00
32.00,68.00,22.00,34.20
85.00,84.00,46.00,65.30
87.00,70.00,30.00,55.10
44.00,77.00,60.00,58.60
87.00,70.00,48.00,64.10
25.00,76.00,22.00,33.70
48.00,73.00,50.00,54.00
32.00,35.00,39.00,36.10
50.00,71.00,46.00,52.20
92.00,32.00,45.00,56.50
40.00,50.00,50.00,47.00
95.00,27.00,27.00,47.40
41.00,28.00,24.00,29.90
30.00,68.00,29.00,37.10
57.00,36.00,80.00,64.30
83.00,63.00,25.00,50.00
33.00,29.00,25.00,28.20
95.00,53.00,66.00,72.10
31.00,24.00,42.00,35.10
86.00,50.00,74.00,72.80
88.00,88.00,69.00,78.50
28.00,58.00,84.00,62.00
92.00,96.00,65.00,79.30
67.00,31.00,65.00,58.80
44.00,28.00,59.00,48.30
57.00,65.00,88.00,74.10
24.00,67.00,95.00,68.10
61.00,100.00,98.00,87.30
53.00,25.00,72.00,56.90
50.00,42.00,58.00,52.40
77.00,87.00,77.00,79.00
95.00,63.00,69.00,75.60
50.00,59.00,37.00,45.30
99.00,70.00,44.00,65.70
26.00,59.00,79.00,59.10
22.00,23.00,81.00,51.70
21.00,97.00,79.00,65.20
84.00,33.00,76.00,69.80
93.00,20.00,50.00,56.90
70.00,20.00,73.00,61.50
40.00,97.00,43.00,52.90
82.00,61.00,70.00,71.80
57.00,98.00,57.00,65.20
25.00,75.00,37.00,41.00
37.00,69.00,67.00,58.40
70.00,84.00,45.00,60.30
50.00,29.00,80.00,60.80
60.00,26.00,36.00,41.20
67.00,22.00,47.00,48.00
84.00,31.00,100.00,81.40
100.00,80.00,78.00,85.00
74.00,47.00,55.00,59.10
35.00,42.00,25.00,31.40
40.00,33.00,82.00,59.60
51.00,56.00,84.00,68.50
35.00,84.00,52.00,53.30
72.00,65.00,59.00,64.10
61.00,94.00,30.00,52.10
89.00,72.00,87.00,84.60
47.00,64.00,76.00,64.90
31.00,43.00,76.00,55.90
21.00,36.00,89.00,58.00
60.00,21.00,90.00,67.20
66.00,91.00,61.00,68.50
27.00,96.00,50.00,52.30
71.00,78.00,28.00,50.90
47.00,89.00,95.00,79.40
44.00,54.00,50.00,49.00
61.00,23.00,75.00,60.40
90.00,66.00,49.00,64.70
65.00,48.00,40.00,49.10
67.00,77.00,41.00,56.00
28.00,90.00,88.00,70.40
28.00,73.00,66.00,56.00
34.00,48.00,84.00,61.80
38.00,57.00,84.00,64.80
20.00,71.00,33.00,36.70
38.00,34.00,74.00,55.20
70.00,82.00,30.00,52.40
64.00,46.00,22.00,39.40
62.00,97.00,29.00,52.50
71.00,61.00,46.00,56.50
31.00,59.00,37.00,39.60
90.00,65.00,61.00,70.50
64.00,62.00,22.00,42.60
64.00,39.00,80.00,67.00
92.00,44.00,22.00,47.40
98.00,81.00,22.00,56.60
79.00,23.00,21.00,38.80
68.00,86.00,58.00,66.60
47.00,70.00,36.00,46.10
90.00,43.00,92.00,81.60
28.00,25.00,68.00,47.40
42.00,36.00,50.00,44.80
40.00,31.00,36.00,36.20
41.00,86.00,28.00,43.50
60.00,56.00,95.00,76.70
77.00,73.00,43.00,59.20
32.00,67.00,96.00,71.00
36.00,99.00,69.00,65.10
74.00,98.00,27.00,55.30
50.00,27.00,87.00,63.90
35.00,22.00,90.00,59.90
73.00,27.00,33.00,43.80
47.00,61.00,87.00,69.80
49.00,24.00,20.00,29.50
62.00,22.00,30.00,38.00
20.00,78.00,74.00,58.60
63.00,47.00,24.00,40.30
72.00,45.00,99.00,80.10
49.00,35.00,67.00,55.20
57.00,25.00,71.00,57.60
58.00,61.00,37.00,48.10
44.00,66.00,42.00,47.40
35.00,90.00,98.00,77.50
22.00,88.00,78.00,63.20
24.00,96.00,26.00,39.40
95.00,45.00,97.00,86.00
31.00,96.00,91.00,74.00
91.00,31.00,86.00,76.50
75.00,69.00,37.00,54.80
78.00,44.00,97.00,80.70
45.00,59.00,92.00,71.30
57.00,76.00,94.00,79.30
49.00,75.00,92.00,75.70
56.00,34.00,26.00,36.60
93.00,67.00,23.00,52.80
27.00,28.00,38.00,32.70
32.00,44.00,41.00,38.90
42.00,37.00,52.00,46.00
26.00,26.00,79.00,52.50
88.00,64.00,50.00,64.20
44.00,81.00,53.00,55.90
97.00,58.00,46.00,63.70
73.00,93.00,24.00,52.50
35.00,66.00,24.00,35.70
29.00,55.00,24.00,31.70
21.00,89.00,31.00,39.60
33.00,68.00,61.00,54.00
68.00,66.00,91.00,79.10
57.00,61.00,89.00,73.80
73.00,25.00,57.00,55.40
92.00,62.00,31.00,55.50
55.00,25.00,51.00,47.00
30.00,72.00,69.00,57.90
50.00,70.00,62.00,60.00
79.00,80.00,22.00,50.70
98.00,52.00,51.00,65.30
46.00,60.00,79.00,65.30
55.00,23.00,48.00,45.10
32.00,46.00,52.00,44.80
61.00,82.00,51.00,60.20
47.00,21.00,48.00,42.30
46.00,62.00,77.00,64.70
24.00,54.00,86.00,61.00
61.00,96.00,60.00,67.50
93.00,38.00,55.00,63.00
73.00,47.00,61.00,61.80
27.00,54.00,68.00,52.90
77.00,63.00,41.00,56.20
80.00,73.00,66.00,71.60
33.00,67.00,37.00,41.80
94.00,99.00,96.00,96.00
29.00,87.00,38.00,45.10
22.00,55.00,88.00,61.60
30.00,72.00,31.00,38.90
72.00,56.00,69.00,67.30
70.00,90.00,45.00,61.50
54.00,57.00,24.00,39.60
58.00,82.00,54.00,60.80
61.00,93.00,37.00,55.40
71.00,73.00,81.00,76.40
86.00,32.00,50.00,57.20
67.00,43.00,39.00,48.20
98.00,65.00,48.00,66.40
68.00,90.00,69.00,72.90
78.00,54.00,47.00,57.70
92.00,61.00,25.00,52.30
98.00,88.00,99.00,96.50
36.00,69.00,53.00,51.10
72.00,83.00,74.00,75.20
77.00,65.00,57.00,64.60
40.00,23.00,100.00,66.60
42.00,83.00,51.00,54.70
81.00,87.00,82.00,82.70
39.00,70.00,54.00,52.70
99.00,88.00,51.00,72.80
20.00,33.00,49.00,37.10
95.00,87.00,53.00,72.40
45.00,42.00,47.00,45.40
83.00,68.00,66.00,71.50
81.00,73.00,90.00,83.90
49.00,29.00,84.00,62.50
52.00,98.00,36.00,53.20
75.00,71.00,36.00,54.70
87.00,50.00,71.00,71.60
68.00,79.00,100.00,86.20
25.00,64.00,85.00,62.80
50.00,94.00,77.00,72.30
45.00,52.00,21.00,34.40
45.00,84.00,92.00,76.30
43.00,44.00,53.00,48.20
39.00,39.00,30.00,34.50
48.00,95.00,78.00,72.40
73.00,52.00,27.00,45.80
60.00,24.00,30.00,37.80
92.00,33.00,34.00,51.20
69.00,40.00,33.00,45.20
74.00,96.00,26.00,54.40
34.00,20.00,65.00,46.70
89.00,49.00,83.00,78.00
80.00,30.00,30.00,45.00
75.00,59.00,95.00,81.80
50.00,99.00,82.00,75.80
29.00,69.00,67.00,56.00
80.00,92.00,90.00,87.40
97.00,38.00,75.00,74.20
96.00,92.00,33.00,63.70
91.00,94.00,47.00,69.60
98.00,53.00,23.00,51.50
55.00,25.00,25.00,34.00
74.00,59.00,56.00,62.00
40.00,77.00,39.00,46.90
91.00,90.00,24.00,57.30
53.00,82.00,51.00,57.80
65.00,41.00,81.00,68.20
66.00,98.00,58.00,68.40
38.00,20.00,49.00,39.90
98.00,99.00,99.00,98.70
30.00,50.00,94.00,66.00
92.00,73.00,85.00,84.70
67.00,84.00,66.00,69.90
44.00,49.00,92.00,69.00
24.00,88.00,55.00,52.30
81.00,70.00,68.00,72.30
46.00,94.00,92.00,78.60
87.00,30.00,62.00,63.10
88.00,70.00,26.00,53.40
34.00,63.00,51.00,48.30
43.00,66.00,92.00,72.10
58.00,28.00,53.00,49.50
61.00,45.00,55.00,54.80
33.00,65.00,71.00,58.40
49.00,86.00,45.00,54.40
63.00,54.00,89.00,74.20
39.00,45.00,85.00,63.20
70.00,27.00,30.00,41.40
78.00,98.00,92.00,89.00
23.00,88.00,80.00,64.50
38.00,79.00,87.00,70.70
67.00,80.00,61.00,66.60
83.00,51.00,81.00,75.60
56.00,50.00,79.00,66.30
57.00,61.00,84.00,71.30
39.00,58.00,91.00,68.80
93.00,98.00,79.00,87.00
30.00,30.00,68.00,49.00
66.00,94.00,48.00,62.60
98.00,42.00,78.00,76.80
40.00,21.00,79.00,55.70
72.00,95.00,45.00,63.10
74.00,89.00,27.00,53.50
70.00,51.00,48.00,55.20
56.00,66.00,56.00,58.00
21.00,50.00,95.00,63.80
24.00,69.00,20.00,31.00
95.00,21.00,34.00,49.70
55.00,75.00,85.00,74.00
41.00,35.00,71.00,54.80
23.00,45.00,33.00,32.40
55.00,23.00,26.00,34.10
79.00,39.00,63.00,63.00
21.00,85.00,21.00,33.80
60.00,67.00,69.00,65.90
81.00,75.00,64.00,71.30
67.00,25.00,40.00,45.10
63.00,62.00,32.00,47.30
29.00,86.00,38.00,44.90
88.00,40.00,22.00,45.40
23.00,74.00,100.00,71.70
55.00,37.00,70.00,58.90
40.00,91.00,83.00,71.70
52.00,29.00,62.00,52.40
27.00,100.00,44.00,50.10
89.00,68.00,97.00,88.80
49.00,51.00,98.00,73.90
42.00,51.00,61.00,53.30
98.00,97.00,83.00,90.30
91.00,22.00,67.00,65.20
78.00,36.00,76.00,68.60
74.00,49.00,24.00,44.00
41.00,63.00,30.00,39.90
37.00,53.00,26.00,34.70
45.00,34.00,71.00,55.80
34.00,98.00,82.00,70.80
82.00,31.00,94.00,77.80
36.00,94.00,52.00,55.60
85.00,70.00,59.00,69.00
52.00,59.00,70.00,62.40
94.00,93.00,67.00,80.30
86.00,92.00,51.00,69.70
22.00,52.00,69.00,51.50
53.00,75.00,92.00,76.90
68.00,20.00,36.00,42.40
49.00,23.00,34.00,36.30
71.00,31.00,68.00,61.50
73.00,77.00,59.00,66.80
52.00,92.00,66.00,67.00
23.00,89.00,93.00,71.20
47.00,34.00,56.00,48.90
93.00,87.00,29.00,59.80
38.00,79.00,53.00,53.70
98.00,61.00,61.00,72.10
58.00,84.00,25.00,46.70
73.00,77.00,87.00,80.80
40.00,23.00,84.00,58.60
76.00,30.00,39.00,48.30
42.00,81.00,98.00,77.80
82.00,62.00,38.00,56.00
22.00,27.00,68.00,46.00
71.00,54.00,45.00,54.60
43.00,28.00,23.00,30.00
85.00,60.00,38.00,56.50
70.00,23.00,77.00,64.10
49.00,89.00,72.00,68.50
26.00,26.00,40.00,33.00
34.00,65.00,98.00,72.20
40.00,46.00,85.00,63.70
54.00,30.00,45.00,44.70
62.00,75.00,35.00,51.10
72.00,58.00,80.00,73.20
39.00,53.00,75.00,59.80
53.00,94.00,55.00,62.20
34.00,41.00,39.00,37.90
88.00,98.00,56.00,74.00
71.00,46.00,100.00,80.50
59.00,56.00,76.00,66.90
20.00,53.00,56.00,44.60
78.00,33.00,46.00,53.00
78.00,48.00,65.00,65.50
56.00,61.00,80.00,69.00
21.00,22.00,45.00,33.20
28.00,33.00,42.00,36.00
65.00,88.00,59.00,66.60
54.00,38.00,43.00,45.30
55.00,67.00,96.00,77.90
84.00,49.00,44.00,57.00
62.00,69.00,48.00,56.40
96.00,24.00,78.00,72.60
58.00,98.00,99.00,86.50
24.00,55.00,26.00,31.20
79.00,23.00,31.00,43.80
83.00,35.00,97.00,80.40
48.00,49.00,21.00,34.70
22.00,74.00,23.00,32.90
54.00,100.00,65.00,68.70
81.00,84.00,22.00,52.10
71.00,38.00,76.00,66.90
82.00,76.00,84.00,81.80
43.00,94.00,42.00,52.70
50.00,99.00,79.00,74.30
48.00,76.00,66.00,62.60
57.00,46.00,55.00,53.80
56.00,24.00,96.00,69.60
49.00,20.00,100.00,68.70
56.00,33.00,87.00,66.90
75.00,24.00,53.00,53.80
36.00,38.00,29.00,32.90
23.00,78.00,91.00,68.00
73.00,91.00,99.00,89.60
99.00,41.00,37.00,56.40
29.00,45.00,79.00,57.20
82.00,85.00,93.00,88.10
54.00,88.00,52.00,59.80
93.00,74.00,29.00,57.20
79.00,83.00,33.00,56.80
75.00,63.00,33.00,51.60
54.00,42.00,25.00,37.10
50.00,43.00,79.00,63.10
27.00,81.00,68.00,58.30
55.00,81.00,30.00,47.70
31.00,40.00,26.00,30.30
62.00,98.00,67.00,71.70
28.00,26.00,96.00,61.60
98.00,70.00,29.00,57.90
67.00,70.00,35.00,51.60
31.00,92.00,90.00,72.70
80.00,84.00,50.00,65.80
24.00,87.00,26.00,37.60
61.00,97.00,80.00,77.70
52.00,95.00,75.00,72.10
25.00,87.00,67.00,58.40
74.00,66.00,31.00,50.90
70.00,29.00,84.00,68.80
24.00,70.00,85.00,63.70
56.00,74.00,88.00,75.60
35.00,61.00,41.00,43.20
87.00,57.00,91.00,83.00
56.00,36.00,80.00,64.00
52.00,62.00,70.00,63.00
40.00,60.00,38.00,43.00
28.00,33.00,94.00,62.00
61.00,68.00,25.00,44.40
61.00,87.00,25.00,48.20
27.00,73.00,92.00,68.70
32.00,33.00,93.00,62.70
45.00,46.00,83.00,64.20
47.00,45.00,64.00,55.10
83.00,75.00,46.00,62.90
82.00,77.00,40.00,60.00
54.00,91.00,86.00,77.40
47.00,69.00,67.00,61.40
94.00,39.00,79.00,75.50
94.00,51.00,66.00,71.40
63.00,54.00,65.00,62.20
59.00,63.00,82.00,71.30
24.00,37.00,46.00,37.60
25.00,62.00,88.00,63.90
31.00,82.00,99.00,75.20
21.00,52.00,24.00,28.70
25.00,70.00,24.00,33.50
38.00,36.00,75.00,56.10
63.00,30.00,48.00,48.90
73.00,45.00,27.00,44.40
51.00,81.00,57.00,60.00
76.00,70.00,76.00,74.80
40.00,94.00,39.00,50.30
26.00,76.00,60.00,53.00
38.00,54.00,48.00,46.20
38.00,50.00,23.00,32.90
89.00,86.00,87.00,87.40
77.00,30.00,94.00,76.10
52.00,49.00,78.00,64.40
40.00,83.00,68.00,62.60
71.00,21.00,43.00,47.00
76.00,61.00,75.00,72.50
51.00,47.00,54.00,51.70
95.00,30.00,46.00,57.50
94.00,77.00,89.00,88.10
94.00,79.00,73.00,80.50
67.00,72.00,72.00,70.50
99.00,58.00,34.00,58.30
42.00,68.00,68.00,60.20
85.00,39.00,27.00,46.80
66.00,39.00,22.00,38.60
31.00,91.00,62.00,58.50
66.00,26.00,59.00,54.50
87.00,23.00,58.00,59.70
26.00,77.00,65.00,55.70
72.00,44.00,55.00,57.90
79.00,25.00,97.00,77.20
43.00,65.00,88.00,69.90
53.00,85.00,57.00,61.40
40.00,77.00,26.00,40.40
57.00,40.00,38.00,44.10
54.00,55.00,97.00,75.70
49.00,25.00,34.00,36.70
99.00,65.00,35.00,60.20
31.00,94.00,88.00,72.10
27.00,74.00,69.00,57.40
97.00,34.00,49.00,60.40
82.00,87.00,63.00,73.50
62.00,51.00,68.00,62.80
77.00,50.00,71.00,68.60
100.00,95.00,67.00,82.50
79.00,68.00,76.00,75.30
75.00,90.00,72.00,76.50
49.00,24.00,83.00,61.00
45.00,44.00,68.00,56.30
23.00,54.00,39.00,37.20
76.00,56.00,28.00,48.00
37.00,82.00,93.00,74.00
27.00,34.00,44.00,36.90
95.00,91.00,99.00,96.20
58.00,37.00,88.00,68.80
64.00,43.00,38.00,46.80
30.00,69.00,84.00,64.80
87.00,67.00,58.00,68.50
84.00,65.00,59.00,67.70
32.00,57.00,54.00,48.00
100.00,86.00,53.00,73.70
99.00,96.00,39.00,68.40
27.00,89.00,45.00,48.40
88.00,75.00,70.00,76.40
27.00,55.00,33.00,35.60
49.00,72.00,65.00,61.60
74.00,67.00,96.00,83.60
73.00,57.00,84.00,75.30
65.00,59.00,93.00,77.80
84.00,21.00,47.00,52.90
60.00,26.00,86.00,66.20
54.00,28.00,84.00,63.80
69.00,56.00,99.00,81.40
62.00,27.00,39.00,43.50
47.00,75.00,41.00,49.60
76.00,63.00,66.00,68.40
37.00,50.00,82.00,62.10
85.00,60.00,77.00,76.00
67.00,56.00,25.00,43.80
46.00,66.00,79.00,66.50
33.00,100.00,25.00,42.40
78.00,74.00,38.00,57.20
81.00,35.00,82.00,72.30
21.00,94.00,26.00,38.10
65.00,39.00,29.00,41.80
46.00,24.00,34.00,35.60
79.00,70.00,41.00,58.20
69.00,39.00,90.00,73.50
23.00,24.00,75.00,49.20
91.00,90.00,77.00,83.80
46.00,99.00,47.00,57.10
62.00,31.00,39.00,44.30
42.00,51.00,45.00,45.30
34.00,20.00,93.00,60.70
22.00,94.00,68.00,59.40
92.00,98.00,58.00,76.20
89.00,49.00,67.00,70.00
79.00,29.00,26.00,42.50
67.00,86.00,23.00,48.80
90.00,85.00,47.00,67.50
90.00,45.00,87.00,79.50
30.00,54.00,97.00,68.30
90.00,56.00,37.00,56.70
79.00,36.00,70.00,65.90
81.00,80.00,26.00,53.30
77.00,36.00,54.00,57.30
48.00,90.00,66.00,65.40
20.00,45.00,81.00,55.50
65.00,61.00,68.00,65.70
96.00,21.00,51.00,58.50
26.00,41.00,59.00,45.50
24.00,89.00,24.00,37.00
85.00,79.00,43.00,62.80
70.00,91.00,23.00,50.70
23.00,70.00,53.00,47.40
25.00,45.00,80.00,56.50
89.00,94.00,82.00,86.50
23.00,45.00,42.00,36.90
56.00,96.00,75.00,73.50
43.00,36.00,43.00,41.60
95.00,22.00,75.00,70.40
91.00,89.00,44.00,67.10
81.00,44.00,90.00,78.10
79.00,80.00,95.00,87.20
37.00,86.00,78.00,67.30
90.00,26.00,33.00,48.70
50.00,93.00,92.00,79.60
61.00,33.00,100.00,74.90
86.00,41.00,31.00,49.50
54.00,78.00,98.00,80.80
96.00,53.00,74.00,76.40
61.00,56.00,71.00,65.00
71.00,53.00,89.00,76.40
74.00,97.00,93.00,88.10
36.00,89.00,98.00,77.60
82.00,32.00,51.00,56.50
21.00,23.00,81.00,51.40
48.00,97.00,65.00,66.30
21.00,67.00,83.00,61.20
48.00,35.00,67.00,54.90
65.00,89.00,96.00,85.30
76.00,29.00,44.00,50.60
95.00,46.00,27.00,51.20
89.00,80.00,73.00,79.20
85.00,46.00,90.00,79.70
75.00,83.00,65.00,71.60
74.00,88.00,26.00,52.80
27.00,75.00,60.00,53.10
82.00,80.00,93.00,87.10
23.00,91.00,75.00,62.60
37.00,79.00,39.00,46.40
50.00,54.00,45.00,48.30
32.00,52.00,21.00,30.50
51.00,20.00,80.00,59.30
69.00,79.00,44.00,58.50
49.00,99.00,66.00,67.50
64.00,89.00,36.00,55.00
20.00,32.00,84.00,54.40
72.00,57.00,34.00,50.00
96.00,89.00,52.00,72.60
78.00,20.00,87.00,70.90
89.00,64.00,22.00,50.50
46.00,24.00,65.00,51.10
86.00,78.00,70.00,76.40
99.00,33.00,78.00,75.30
74.00,95.00,45.00,63.70
85.00,82.00,87.00,85.40
40.00,74.00,51.00,52.30
40.00,32.00,49.00,42.90
80.00,21.00,67.00,61.70
69.00,75.00,95.00,83.20
29.00,68.00,49.00,46.80
65.00,85.00,82.00,77.50
77.00,100.00,74.00,80.10
29.00,44.00,40.00,37.50
39.00,43.00,31.00,35.80
65.00,40.00,58.00,56.50
45.00,21.00,32.00,33.70
95.00,25.00,29.00,48.00
79.00,28.00,97.00,77.80
54.00,50.00,40.00,46.20
28.00,78.00,43.00,45.50
66.00,88.00,38.00,56.40
67.00,69.00,56.00,61.90
27.00,42.00,97.00,65.00
26.00,77.00,26.00,36.20
88.00,55.00,45.00,59.90
57.00,69.00,85.00,73.40
36.00,65.00,81.00,64.30
44.00,94.00,33.00,48.50
41.00,33.00,100.00,68.90
73.00,36.00,36.00,47.10
30.00,86.00,77.00,64.70
95.00,80.00,60.00,74.50
29.00,54.00,74.00,56.50
46.00,66.00,89.00,71.50
97.00,42.00,43.00,59.00
43.00,44.00,25.00,34.20
94.00,25.00,46.00,56.20
21.00,39.00,84.00,56.10
72.00,86.00,20.00,48.80
72.00,66.00,31.00,50.30
63.00,99.00,25.00,51.20
79.00,90.00,44.00,63.70
52.00,24.00,97.00,68.90
96.00,93.00,34.00,64.40
65.00,70.00,46.00,56.50
48.00,74.00,61.00,59.70
67.00,92.00,46.00,61.50
89.00,86.00,63.00,75.40
92.00,54.00,93.00,84.90
37.00,65.00,98.00,73.10
86.00,89.00,94.00,90.60
90.00,57.00,45.00,60.90
36.00,79.00,89.00,71.10
46.00,93.00,89.00,76.90
82.00,70.00,86.00,81.60
89.00,32.00,34.00,50.10
43.00,32.00,90.00,64.30
95.00,47.00,31.00,53.40
65.00,73.00,55.00,61.60
90.00,38.00,73.00,71.10
57.00,41.00,52.00,51.30
99.00,75.00,39.00,64.20
49.00,46.00,97.00,72.40
35.00,20.00,30.00,29.50
39.00,58.00,96.00,71.30
25.00,95.00,35.00,44.00
70.00,56.00,47.00,55.70
65.00,87.00,28.00,50.90
84.00,91.00,60.00,73.40
54.00,65.00,85.00,71.70
42.00,55.00,83.00,65.10
77.00,38.00,38.00,49.70
97.00,43.00,47.00,61.20
94.00,90.00,96.00,94.20
74.00,66.00,87.00,78.90
57.00,98.00,28.00,50.70
51.00,51.00,22.00,36.50
50.00,79.00,20.00,40.80
85.00,73.00,55.00,67.60
83.00,77.00,95.00,87.80
43.00,67.00,36.00,44.30
65.00,92.00,87.00,81.40
61.00,74.00,23.00,44.60
96.00,45.00,62.00,68.80
36.00,93.00,67.00,62.90
50.00,80.00,30.00,46.00
84.00,35.00,97.00,80.70
69.00,46.00,61.00,60.40
30.00,33.00,31.00,31.10
91.00,38.00,22.00,45.90
73.00,55.00,76.00,70.90
91.00,26.00,67.00,66.00
70.00,52.00,95.00,78.90
41.00,34.00,35.00,36.60
55.00,56.00,72.00,63.70
46.00,94.00,75.00,70.10
71.00,96.00,46.00,63.50
82.00,95.00,64.00,75.60
45.00,39.00,63.00,52.80
67.00,69.00,68.00,67.90
67.00,54.00,56.00,58.90
90.00,32.00,81.00,73.90
73.00,53.00,20.00,42.50
61.00,49.00,40.00,48.10
21.00,72.00,64.00,52.70
87.00,53.00,23.00,48.20
20.00,63.00,28.00,32.60
42.00,38.00,77.00,58.70
25.00,68.00,53.00,47.60
88.00,76.00,32.00,57.60
21.00,39.00,99.00,63.60
79.00,23.00,35.00,45.80
69.00,55.00,48.00,55.70
32.00,42.00,74.00,55.00
39.00,80.00,64.00,59.70
35.00,73.00,94.00,72.10
62.00,61.00,50.00,55.80
20.00,51.00,99.00,65.70
82.00,21.00,68.00,62.80
62.00,97.00,71.00,73.50
29.00,48.00,72.00,54.30
77.00,98.00,36.00,60.70
63.00,41.00,57.00,55.60
35.00,40.00,38.00,37.50
83.00,83.00,57.00,70.00
38.00,64.00,57.00,52.70
98.00,30.00,53.00,61.90
50.00,38.00,93.00,69.10
75.00,23.00,41.00,47.60
96.00,76.00,63.00,75.50
79.00,39.00,62.00,62.50
34.00,48.00,51.00,45.30
52.00,62.00,25.00,40.50
85.00,30.00,72.00,67.50
25.00,53.00,40.00,38.10
92.00,29.00,100.00,83.40
82.00,55.00,93.00,82.10
61.00,60.00,45.00,52.80
26.00,37.00,22.00,26.20
55.00,75.00,28.00,45.50
95.00,74.00,96.00,91.30
23.00,96.00,74.00,63.10
56.00,34.00,25.00,36.10
65.00,25.00,20.00,34.50
42.00,100.00,58.00,61.60
30.00,72.00,73.00,59.90
88.00,31.00,96.00,80.60
38.00,65.00,69.00,58.90
77.00,92.00,25.00,54.00
72.00,30.00,79.00,67.10
99.00,76.00,44.00,66.90
27.00,40.00,66.00,49.10
94.00,20.00,68.00,66.20
27.00,33.00,42.00,35.70
29.00,65.00,65.00,54.20
33.00,41.00,22.00,29.10
69.00,84.00,51.00,63.00
58.00,66.00,82.00,71.60
56.00,27.00,93.00,68.70
68.00,23.00,70.00,60.00
42.00,29.00,83.00,59.90
98.00,68.00,73.00,79.50
55.00,81.00,21.00,43.20
47.00,25.00,55.00,46.60
25.00,71.00,75.00,59.20
60.00,69.00,33.00,48.30
83.00,98.00,47.00,68.00
55.00,88.00,46.00,57.10
89.00,36.00,97.00,82.40
93.00,76.00,52.00,69.10
41.00,87.00,75.00,67.20
42.00,30.00,46.00,41.60
94.00,45.00,75.00,74.70
37.00,88.00,32.00,44.70
52.00,52.00,98.00,75.00
62.00,70.00,85.00,75.10
58.00,70.00,97.00,79.90
89.00,29.00,84.00,74.50
94.00,66.00,31.00,56.90
39.00,51.00,57.00,50.40
29.00,50.00,95.00,66.20
22.00,73.00,33.00,37.70
65.00,72.00,87.00,77.40
38.00,51.00,82.00,62.60
61.00,94.00,90.00,82.10
43.00,85.00,95.00,77.40
61.00,49.00,30.00,43.10
59.00,29.00,97.00,72.00
27.00,35.00,90.00,60.10
21.00,46.00,91.00,61.00
46.00,48.00,76.00,61.40
64.00,97.00,99.00,88.10
80.00,67.00,86.00,80.40
40.00,96.00,49.00,55.70
33.00,26.00,20.00,25.10
96.00,48.00,20.00,48.40
86.00,36.00,21.00,43.50
42.00,57.00,97.00,72.50
20.00,81.00,22.00,33.20
35.00,95.00,26.00,42.50
76.00,66.00,98.00,85.00
62.00,41.00,63.00,58.30
34.00,99.00,97.00,78.50
70.00,77.00,49.00,60.90
79.00,47.00,73.00,69.60
80.00,31.00,83.00,71.70
35.00,33.00,56.00,45.10
79.00,22.00,48.00,52.10
97.00,25.00,79.00,73.60
35.00,98.00,76.00,68.10
55.00,35.00,71.00,59.00
38.00,43.00,60.00,50.00
86.00,51.00,90.00,81.00
67.00,45.00,97.00,77.60
98.00,49.00,52.00,65.20
52.00,52.00,31.00,41.50
51.00,80.00,31.00,46.80
95.00,33.00,23.00,46.60
99.00,100.00,41.00,70.20
39.00,92.00,25.00,42.60
50.00,93.00,71.00,69.10
61.00,58.00,74.00,66.90
73.00,30.00,56.00,55.90
68.00,30.00,85.00,68.90
84.00,29.00,46.00,54.00
56.00,44.00,73.00,62.10
30.00,45.00,28.00,32.00
