temperature,rainfall,humidity
22.00,27.00,68.00
71.00,54.00,45.00
43.00,28.00,23.00
85.00,60.00,38.00
70.00,23.00,77.00
49.00,89.00,72.00
26.00,26.00,40.00
34.00,65.00,98.00
40.00,46.00,85.00
54.00,30.00,45.00
62.00,75.00,35.00
72.00,58.00,80.00
39.00,53.00,75.00
53.00,94.00,55.00
34.00,41.00,39.00
88.00,98.00,56.00
71.00,46.00,100.00
59.00,56.00,76.00
20.00,53.00,56.00
78.00,33.00,46.00
78.00,48.00,65.00
56.00,61.00,80.00
21.00,22.00,45.00
28.00,33.00,42.00
65.00,88.00,59.00
54.00,38.00,43.00
55.00,67.00,96.00
84.00,49.00,44.00
62.00,69.00,48.00
96.00,24.00,78.00
58.00,98.00,99.00
24.00,55.00,26.00
79.00,23.00,31.00
83.00,35.00,97.00
48.00,49.00,21.00
22.00,74.00,23.00
54.00,100.00,65.00
81.00,84.00,22.00
71.00,38.00,76.00
82.00,76.00,84.00
43.00,94.00,42.00
50.00,99.00,79.00
48.00,76.00,66.00
57.00,46.00,55.00
56.00,24.00,96.00
49.00,20.00,100.00
56.00,33.00,87.00
75.00,24.00,53.00
36.00,38.00,29.00
23.00,78.00,91.00
73.00,91.00,99.00
99.00,41.00,37.00
29.00,45.00,79.00
82.00,85.00,93.00
54.00,88.00,52.00
93.00,74.00,29.00
79.00,83.00,33.00
75.00,63.00,33.00
54.00,42.00,25.00
50.00,43.00,79.00
27.00,81.00,68.00
55.00,81.00,30.00
31.00,40.00,26.00
62.00,98.00,67.00
28.00,26.00,96.00
98.00,70.00,29.00
67.00,70.00,35.00
31.00,92.00,90.00
80.00,84.00,50.00
24.00,87.00,26.00
61.00,97.00,80.00
52.00,95.00,75.00
25.00,87.00,67.00
74.00,66.00,31.00
70.00,29.00,84.00
24.00,70.00,85.00
56.00,74.00,88.00
35.00,61.00,41.00
87.00,57.00,91.00
56.00,36.00,80.00
52.00,62.00,70.00
40.00,60.00,38.00
28.00,33.00,94.00
61.00,68.00,25.00
61.00,87.00,25.00
27.00,73.00,92.00
32.00,33.00,93.00
45.00,46.00,83.00
47.00,45.00,64.00
83.00,75.00,46.00
82.00,77.00,40.00
54.00,91.00,86.00
47.00,69.00,67.00
94.00,39.00,79.00
94.00,51.00,66.00
63.00,54.00,65.00
59.00,63.00,82.00
24.00,37.00,46.00
25.00,62.00,88.00
31.00,82.00,99.00
21.00,52.00,24.00
25.00,70.00,24.00
38.00,36.00,75.00
63.00,30.00,48.00
73.00,45.00,27.00
51.00,81.00,57.00
76.00,70.00,76.00
40.00,94.00,39.00
26.00,76.00,60.00
38.00,54.00,48.00
38.00,50.00,23.00
89.00,86.00,87.00
77.00,30.00,94.00
52.00,49.00,78.00
40.00,83.00,68.00
71.00,21.00,43.00
76.00,61.00,75.00
51.00,47.00,54.00
95.00,30.00,46.00
94.00,77.00,89.00
94.00,79.00,73.00
67.00,72.00,72.00
99.00,58.00,34.00
42.00,68.00,68.00
85.00,39.00,27.00
66.00,39.00,22.00
31.00,91.00,62.00
66.00,26.00,59.00
87.00,23.00,58.00
26.00,77.00,65.00
72.00,44.00,55.00
79.00,25.00,97.00
43.00,65.00,88.00
53.00,85.00,57.00
40.00,77.00,26.00
57.00,40.00,38.00
54.00,55.00,97.00
49.00,25.00,34.00
99.00,65.00,35.00
31.00,94.00,88.00
27.00,74.00,69.00
97.00,34.00,49.00
82.00,87.00,63.00
62.00,51.00,68.00
77.00,50.00,71.00
100.00,95.00,67.00
79.00,68.00,76.00
75.00,90.00,72.00
49.00,24.00,83.00
45.00,44.00,68.00
23.00,54.00,39.00
76.00,56.00,28.00
37.00,82.00,93.00
27.00,34.00,44.00
95.00,91.00,99.00
58.00,37.00,88.00
64.00,43.00,38.00
30.00,69.00,84.00
87.00,67.00,58.00
84.00,65.00,59.00
32.00,57.00,54.00
100.00,86.00,53.00
99.00,96.00,39.00
27.00,89.00,45.00
88.00,75.00,70.00
27.00,55.00,33.00
49.00,72.00,65.00
74.00,67.00,96.00
73.00,57.00,84.00
65.00,59.00,93.00
84.00,21.00,47.00
60.00,26.00,86.00
54.00,28.00,84.00
69.00,56.00,99.00
62.00,27.00,39.00
47.00,75.00,41.00
76.00,63.00,66.00
37.00,50.00,82.00
85.00,60.00,77.00
67.00,56.00,25.00
46.00,66.00,79.00
33.00,100.00,25.00
78.00,74.00,38.00
81.00,35.00,82.00
21.00,94.00,26.00
65.00,39.00,29.00
46.00,24.00,34.00
79.00,70.00,41.00
69.00,39.00,90.00
23.00,24.00,75.00
91.00,90.00,77.00
46.00,99.00,47.00
62.00,31.00,39.00
42.00,51.00,45.00
34.00,20.00,93.00
22.00,94.00,68.00
92.00,98.00,58.00
89.00,49.00,67.00
79.00,29.00,26.00
67.00,86.00,23.00
90.00,85.00,47.00
90.00,45.00,87.00
30.00,54.00,97.00
90.00,56.00,37.00
79.00,36.00,70.00
81.00,80.00,26.00
77.00,36.00,54.00
48.00,90.00,66.00
20.00,45.00,81.00
65.00,61.00,68.00
96.00,21.00,51.00
26.00,41.00,59.00
24.00,89.00,24.00
85.00,79.00,43.00
70.00,91.00,23.00
23.00,70.00,53.00
25.00,45.00,80.00
89.00,94.00,82.00
23.00,45.00,42.00
56.00,96.00,75.00
43.00,36.00,43.00
95.00,22.00,75.00
91.00,89.00,44.00
81.00,44.00,90.00
79.00,80.00,95.00
37.00,86.00,78.00
90.00,26.00,33.00
50.00,93.00,92.00
61.00,33.00,100.00
86.00,41.00,31.00
54.00,78.00,98.00
96.00,53.00,74.00
61.00,56.00,71.00
71.00,53.00,89.00
74.00,97.00,93.00
36.00,89.00,98.00
82.00,32.00,51.00
21.00,23.00,81.00
48.00,97.00,65.00
21.00,67.00,83.00
48.00,35.00,67.00
65.00,89.00,96.00
76.00,29.00,44.00
95.00,46.00,27.00
89.00,80.00,73.00
85.00,46.00,90.00
75.00,83.00,65.00
74.00,88.00,26.00
27.00,75.00,60.00
82.00,80.00,93.00
23.00,91.00,75.00
37.00,79.00,39.00
50.00,54.00,45.00
32.00,52.00,21.00
51.00,20.00,80.00
69.00,79.00,44.00
49.00,99.00,66.00
64.00,89.00,36.00
20.00,32.00,84.00
72.00,57.00,34.00
96.00,89.00,52.00
78.00,20.00,87.00
89.00,64.00,22.00
46.00,24.00,65.00
86.00,78.00,70.00
99.00,33.00,78.00
74.00,95.00,45.00
85.00,82.00,87.00
40.00,74.00,51.00
40.00,32.00,49.00
80.00,21.00,67.00
69.00,75.00,95.00
29.00,68.00,49.00
65.00,85.00,82.00
77.00,100.00,74.00
29.00,44.00,40.00
39.00,43.00,31.00
65.00,40.00,58.00
45.00,21.00,32.00
95.00,25.00,29.00
79.00,28.00,97.00
54.00,50.00,40.00
28.00,78.00,43.00
66.00,88.00,38.00
67.00,69.00,56.00
27.00,42.00,97.00
26.00,77.00,26.00
88.00,55.00,45.00
57.00,69.00,85.00
36.00,65.00,81.00
44.00,94.00,33.00
41.00,33.00,100.00
73.00,36.00,36.00
30.00,86.00,77.00
95.00,80.00,60.00
29.00,54.00,74.00
46.00,66.00,89.00
97.00,42.00,43.00
43.00,44.00,25.00
94.00,25.00,46.00
21.00,39.00,84.00
72.00,86.00,20.00
72.00,66.00,31.00
63.00,99.00,25.00
79.00,90.00,44.00
52.00,24.00,97.00
96.00,93.00,34.00
65.00,70.00,46.00
48.00,74.00,61.00
67.00,92.00,46.00
89.00,86.00,63.00
92.00,54.00,93.00
37.00,65.00,98.00
86.00,89.00,94.00
90.00,57.00,45.00
36.00,79.00,89.00
46.00,93.00,89.00
82.00,70.00,86.00
89.00,32.00,34.00
43.00,32.00,90.00
95.00,47.00,31.00
65.00,73.00,55.00
90.00,38.00,73.00
57.00,41.00,52.00
99.00,75.00,39.00
49.00,46.00,97.00
35.00,20.00,30.00
39.00,58.00,96.00
25.00,95.00,35.00
70.00,56.00,47.00
65.00,87.00,28.00
84.00,91.00,60.00
54.00,65.00,85.00
42.00,55.00,83.00
77.00,38.00,38.00
97.00,43.00,47.00
94.00,90.00,96.00
74.00,66.00,87.00
57.00,98.00,28.00
51.00,51.00,22.00
50.00,79.00,20.00
85.00,73.00,55.00
83.00,77.00,95.00
43.00,67.00,36.00
65.00,92.00,87.00
61.00,74.00,23.00
96.00,45.00,62.00
36.00,93.00,67.00
50.00,80.00,30.00
84.00,35.00,97.00
69.00,46.00,61.00
30.00,33.00,31.00
91.00,38.00,22.00
73.00,55.00,76.00
91.00,26.00,67.00
70.00,52.00,95.00
41.00,34.00,35.00
55.00,56.00,72.00
46.00,94.00,75.00
71.00,96.00,46.00
82.00,95.00,64.00
45.00,39.00,63.00
67.00,69.00,68.00
67.00,54.00,56.00
90.00,32.00,81.00
73.00,53.00,20.00
61.00,49.00,40.00
21.00,72.00,64.00
87.00,53.00,23.00
20.00,63.00,28.00
42.00,38.00,77.00
25.00,68.00,53.00
88.00,76.00,32.00
21.00,39.00,99.00
79.00,23.00,35.00
69.00,55.00,48.00
32.00,42.00,74.00
39.00,80.00,64.00
35.00,73.00,94.00
62.00,61.00,50.00
20.00,51.00,99.00
82.00,21.00,68.00
62.00,97.00,71.00
29.00,48.00,72.00
77.00,98.00,36.00
63.00,41.00,57.00
35.00,40.00,38.00
83.00,83.00,57.00
38.00,64.00,57.00
98.00,30.00,53.00
50.00,38.00,93.00
75.00,23.00,41.00
96.00,76.00,63.00
79.00,39.00,62.00
34.00,48.00,51.00
52.00,62.00,25.00
85.00,30.00,72.00
25.00,53.00,40.00
92.00,29.00,100.00
82.00,55.00,93.00
61.00,60.00,45.00
26.00,37.00,22.00
55.00,75.00,28.00
95.00,74.00,96.00
23.00,96.00,74.00
56.00,34.00,25.00
65.00,25.00,20.00
42.00,100.00,58.00
30.00,72.00,73.00
88.00,31.00,96.00
38.00,65.00,69.00
77.00,92.00,25.00
72.00,30.00,79.00
99.00,76.00,44.00
27.00,40.00,66.00
94.00,20.00,68.00
27.00,33.00,42.00
29.00,65.00,65.00
33.00,41.00,22.00
69.00,84.00,51.00
58.00,66.00,82.00
56.00,27.00,93.00
68.00,23.00,70.00
42.00,29.00,83.00
98.00,68.00,73.00
55.00,81.00,21.00
47.00,25.00,55.00
25.00,71.00,75.00
60.00,69.00,33.00
83.00,98.00,47.00
55.00,88.00,46.00
89.00,36.00,97.00
93.00,76.00,52.00
41.00,87.00,75.00
42.00,30.00,46.00
94.00,45.00,75.00
37.00,88.00,32.00
52.00,52.00,98.00
62.00,70.00,85.00
58.00,70.00,97.00
89.00,29.00,84.00
94.00,66.00,31.00
39.00,51.00,57.00
29.00,50.00,95.00
22.00,73.00,33.00
65.00,72.00,87.00
38.00,51.00,82.00
61.00,94.00,90.00
43.00,85.00,95.00
61.00,49.00,30.00
59.00,29.00,97.00
27.00,35.00,90.00
21.00,46.00,91.00
46.00,48.00,76.00
64.00,97.00,99.00
80.00,67.00,86.00
40.00,96.00,49.00
33.00,26.00,20.00
96.00,48.00,20.00
86.00,36.00,21.00
42.00,57.00,97.00
20.00,81.00,22.00
35.00,95.00,26.00
76.00,66.00,98.00
62.00,41.00,63.00
34.00,99.00,97.00
70.00,77.00,49.00
79.00,47.00,73.00
80.00,31.00,83.00
35.00,33.00,56.00
79.00,22.00,48.00
97.00,25.00,79.00
35.00,98.00,76.00
55.00,35.00,71.00
38.00,43.00,60.00
86.00,51.00,90.00
67.00,45.00,97.00
98.00,49.00,52.00
52.00,52.00,31.00
51.00,80.00,31.00
95.00,33.00,23.00
99.00,100.00,41.00
39.00,92.00,25.00
50.00,93.00,71.00
61.00,58.00,74.00
73.00,30.00,56.00
68.00,30.00,85.00
84.00,29.00,46.00
56.00,44.00,73.00
30.00,45.00,28.00
98.00,100.00,79.00
29.00,89.00,29.00
74.00,67.00,61.00
45.00,41.00,93.00
52.00,83.00,61.00
23.00,39.00,89.00
100.00,96.00,49.00
30.00,54.00,49.00
42.00,55.00,38.00
100.00,55.00,26.00
32.00,92.00,78.00
62.00,80.00,71.00
57.00,98.00,21.00
53.00,50.00,25.00
72.00,24.00,38.00
59.00,38.00,86.00
30.00,97.00,41.00
57.00,100.00,93.00
65.00,84.00,25.00
48.00,74.00,49.00
44.00,41.00,40.00
53.00,99.00,37.00
20.00,53.00,96.00
89.00,37.00,87.00
44.00,87.00,60.00
56.00,100.00,38.00
36.00,83.00,66.00
78.00,34.00,39.00
100.00,67.00,55.00
84.00,30.00,52.00
73.00,34.00,45.00
86.00,34.00,46.00
25.00,83.00,89.00
49.00,26.00,47.00
60.00,59.00,37.00
56.00,90.00,44.00
24.00,68.00,45.00
21.00,34.00,77.00
51.00,50.00,21.00
42.00,61.00,95.00
35.00,89.00,43.00
92.00,72.00,92.00
53.00,88.00,81.00
39.00,73.00,62.00
34.00,27.00,25.00
77.00,92.00,65.00
47.00,47.00,25.00
90.00,84.00,21.00
58.00,42.00,98.00
22.00,86.00,32.00
58.00,80.00,27.00
67.00,53.00,47.00
90.00,100.00,63.00
28.00,81.00,35.00
45.00,84.00,28.00
97.00,90.00,69.00
20.00,44.00,44.00
48.00,51.00,83.00
75.00,28.00,42.00
63.00,59.00,75.00
22.00,62.00,95.00
38.00,79.00,73.00
82.00,25.00,65.00
59.00,93.00,74.00
72.00,90.00,48.00
100.00,53.00,76.00
59.00,22.00,34.00
32.00,100.00,22.00
73.00,68.00,77.00
57.00,26.00,20.00
43.00,76.00,64.00
90.00,29.00,47.00
53.00,75.00,45.00
84.00,93.00,62.00
93.00,60.00,38.00
61.00,53.00,88.00
71.00,33.00,48.00
94.00,99.00,61.00
41.00,28.00,52.00
51.00,55.00,88.00
68.00,86.00,32.00
51.00,55.00,83.00
58.00,93.00,79.00
83.00,31.00,41.00
32.00,62.00,80.00
64.00,23.00,73.00
87.00,27.00,54.00
22.00,33.00,67.00
66.00,52.00,65.00
48.00,72.00,52.00
62.00,30.00,94.00
71.00,45.00,98.00
75.00,22.00,22.00
95.00,68.00,58.00
47.00,42.00,97.00
94.00,98.00,41.00
58.00,44.00,21.00
27.00,75.00,98.00
89.00,31.00,45.00
79.00,20.00,92.00
45.00,45.00,60.00
84.00,75.00,40.00
80.00,43.00,34.00
43.00,100.00,86.00
81.00,99.00,77.00
85.00,23.00,39.00
44.00,98.00,46.00
50.00,72.00,63.00
73.00,66.00,27.00
89.00,22.00,33.00
72.00,47.00,29.00
54.00,55.00,54.00
42.00,23.00,71.00
98.00,59.00,37.00
66.00,30.00,31.00
61.00,85.00,64.00
23.00,76.00,90.00
20.00,92.00,50.00
77.00,45.00,24.00
21.00,50.00,46.00
35.00,46.00,54.00
31.00,51.00,96.00
73.00,29.00,55.00
42.00,61.00,88.00
73.00,44.00,83.00
85.00,72.00,63.00
73.00,90.00,92.00
89.00,58.00,51.00
44.00,55.00,67.00
83.00,32.00,64.00
92.00,92.00,55.00
86.00,43.00,95.00
65.00,50.00,99.00
60.00,60.00,67.00
35.00,54.00,36.00
75.00,80.00,32.00
26.00,77.00,74.00
45.00,29.00,86.00
74.00,94.00,89.00
73.00,74.00,56.00
73.00,63.00,91.00
80.00,23.00,73.00
57.00,99.00,58.00
66.00,78.00,58.00
45.00,35.00,97.00
50.00,41.00,98.00
29.00,58.00,39.00
63.00,90.00,41.00
75.00,57.00,92.00
80.00,61.00,79.00
76.00,61.00,46.00
94.00,87.00,85.00
60.00,53.00,100.00
74.00,76.00,84.00
32.00,20.00,22.00
66.00,64.00,46.00
84.00,75.00,23.00
89.00,66.00,55.00
49.00,75.00,27.00
75.00,45.00,77.00
20.00,20.00,37.00
93.00,20.00,38.00
86.00,55.00,71.00
77.00,89.00,74.00
68.00,82.00,70.00
98.00,74.00,46.00
84.00,49.00,80.00
87.00,61.00,28.00
75.00,90.00,53.00
90.00,86.00,76.00
29.00,33.00,21.00
57.00,99.00,57.00
54.00,44.00,51.00
33.00,78.00,69.00
72.00,66.00,73.00
61.00,31.00,72.00
91.00,56.00,26.00
58.00,23.00,54.00
63.00,64.00,47.00
61.00,79.00,97.00
47.00,56.00,93.00
89.00,95.00,20.00
68.00,77.00,83.00
63.00,60.00,62.00
54.00,55.00,87.00
24.00,73.00,20.00
29.00,94.00,29.00
77.00,38.00,49.00
27.00,33.00,100.00
76.00,20.00,59.00
33.00,69.00,57.00
77.00,94.00,43.00
87.00,38.00,77.00
61.00,46.00,55.00
43.00,96.00,71.00
40.00,31.00,38.00
95.00,58.00,40.00
40.00,83.00,48.00
55.00,54.00,66.00
53.00,48.00,92.00
46.00,76.00,96.00
26.00,60.00,75.00
26.00,24.00,53.00
28.00,45.00,90.00
42.00,82.00,83.00
65.00,65.00,78.00
98.00,28.00,34.00
71.00,85.00,61.00
63.00,37.00,91.00
84.00,67.00,80.00
89.00,23.00,67.00
74.00,79.00,23.00
67.00,76.00,57.00
24.00,45.00,20.00
64.00,50.00,32.00
69.00,31.00,43.00
28.00,20.00,30.00
69.00,41.00,57.00
39.00,71.00,26.00
44.00,64.00,51.00
45.00,91.00,77.00
33.00,69.00,65.00
36.00,25.00,40.00
84.00,98.00,26.00
85.00,26.00,74.00
45.00,56.00,58.00
78.00,46.00,50.00
49.00,70.00,41.00
99.00,80.00,20.00
56.00,88.00,99.00
98.00,51.00,32.00
33.00,66.00,70.00
54.00,84.00,86.00
48.00,64.00,59.00
21.00,72.00,67.00
96.00,27.00,63.00
26.00,25.00,84.00
51.00,29.00,46.00
79.00,85.00,47.00
60.00,20.00,31.00
95.00,48.00,27.00
44.00,65.00,23.00
41.00,87.00,49.00
64.00,50.00,56.00
30.00,20.00,32.00
52.00,59.00,46.00
49.00,96.00,30.00
60.00,41.00,20.00
70.00,25.00,46.00
80.00,21.00,35.00
99.00,39.00,78.00
68.00,34.00,26.00
43.00,60.00,36.00
73.00,37.00,50.00
40.00,34.00,48.00
98.00,88.00,77.00
73.00,58.00,36.00
67.00,60.00,43.00
20.00,83.00,92.00
41.00,65.00,82.00
85.00,68.00,39.00
75.00,59.00,83.00
95.00,67.00,69.00
79.00,42.00,51.00
78.00,95.00,21.00
85.00,81.00,50.00
59.00,78.00,59.00
92.00,56.00,86.00
79.00,69.00,59.00
53.00,95.00,96.00
54.00,34.00,96.00
34.00,37.00,63.00
21.00,20.00,72.00
73.00,20.00,39.00
94.00,26.00,83.00
71.00,23.00,35.00
28.00,79.00,93.00
38.00,43.00,87.00
77.00,28.00,48.00
57.00,60.00,40.00
90.00,65.00,70.00
57.00,87.00,40.00
95.00,44.00,35.00
54.00,57.00,97.00
61.00,28.00,45.00
77.00,76.00,64.00
47.00,64.00,86.00
52.00,33.00,55.00
52.00,35.00,98.00
65.00,35.00,69.00
43.00,29.00,63.00
60.00,92.00,21.00
90.00,43.00,71.00
50.00,90.00,75.00
30.00,83.00,38.00
32.00,63.00,91.00
43.00,72.00,25.00
51.00,88.00,74.00
82.00,99.00,81.00
44.00,54.00,97.00
85.00,54.00,78.00
54.00,76.00,78.00
47.00,70.00,25.00
85.00,88.00,27.00
78.00,31.00,67.00
51.00,52.00,26.00
94.00,71.00,61.00
61.00,66.00,43.00
24.00,94.00,56.00
38.00,32.00,76.00
78.00,100.00,61.00
87.00,71.00,49.00
55.00,49.00,41.00
72.00,98.00,46.00
70.00,87.00,82.00
83.00,50.00,53.00
83.00,74.00,75.00
26.00,83.00,34.00
70.00,68.00,42.00
45.00,31.00,36.00
29.00,65.00,90.00
98.00,63.00,27.00
97.00,66.00,34.00
68.00,73.00,35.00
74.00,76.00,58.00
61.00,29.00,97.00
45.00,96.00,95.00
33.00,38.00,26.00
89.00,41.00,59.00
56.00,48.00,63.00
51.00,75.00,73.00
73.00,33.00,27.00
73.00,82.00,83.00
37.00,35.00,58.00
84.00,54.00,88.00
65.00,26.00,26.00
30.00,78.00,36.00
81.00,37.00,73.00
85.00,58.00,43.00
99.00,68.00,56.00
77.00,56.00,23.00
62.00,52.00,91.00
85.00,43.00,81.00
60.00,69.00,38.00
56.00,59.00,49.00
93.00,75.00,77.00
41.00,41.00,95.00
80.00,21.00,70.00
33.00,49.00,34.00
96.00,81.00,46.00
87.00,98.00,66.00
84.00,21.00,57.00
44.00,94.00,99.00
77.00,50.00,83.00
89.00,67.00,29.00
69.00,78.00,52.00
99.00,87.00,54.00
20.00,92.00,80.00
43.00,90.00,69.00
75.00,33.00,30.00
66.00,97.00,75.00
66.00,61.00,46.00
47.00,55.00,57.00
70.00,40.00,26.00
71.00,63.00,47.00
71.00,88.00,35.00
34.00,72.00,98.00
76.00,41.00,37.00
32.00,65.00,50.00
71.00,67.00,56.00
91.00,30.00,99.00
75.00,51.00,48.00
80.00,88.00,90.00
74.00,73.00,45.00
52.00,36.00,65.00
58.00,49.00,55.00
58.00,44.00,47.00
90.00,73.00,70.00
46.00,35.00,59.00
46.00,96.00,41.00
69.00,89.00,71.00
70.00,44.00,83.00
75.00,30.00,29.00
61.00,61.00,41.00
28.00,40.00,58.00
75.00,62.00,75.00
55.00,63.00,62.00
40.00,25.00,63.00
85.00,43.00,38.00
87.00,48.00,66.00
21.00,39.00,28.00
58.00,92.00,87.00
44.00,77.00,55.00
42.00,84.00,43.00
30.00,72.00,73.00
78.00,49.00,82.00
91.00,79.00,47.00
63.00,66.00,32.00
48.00,53.00,49.00
89.00,78.00,47.00
21.00,73.00,70.00
53.00,71.00,93.00
27.00,50.00,96.00
35.00,65.00,92.00
47.00,94.00,52.00
23.00,32.00,60.00
56.00,79.00,54.00
57.00,22.00,62.00
54.00,65.00,20.00
99.00,88.00,93.00
38.00,64.00,87.00
38.00,49.00,79.00
78.00,29.00,65.00
65.00,94.00,32.00
77.00,50.00,73.00
73.00,25.00,48.00
22.00,58.00,24.00
91.00,48.00,91.00
38.00,53.00,94.00
75.00,54.00,36.00
62.00,65.00,61.00
53.00,79.00,60.00
99.00,26.00,31.00
56.00,73.00,56.00
30.00,57.00,60.00
72.00,55.00,89.00
30.00,55.00,80.00
38.00,44.00,70.00
70.00,94.00,87.00
37.00,51.00,33.00
33.00,83.00,50.00
67.00,45.00,63.00
54.00,44.00,33.00
74.00,97.00,52.00
86.00,74.00,36.00
52.00,93.00,90.00
81.00,47.00,32.00
86.00,97.00,53.00
97.00,30.00,57.00
86.00,48.00,44.00
95.00,30.00,83.00
79.00,91.00,91.00
61.00,76.00,35.00
42.00,82.00,32.00
23.00,84.00,28.00
79.00,44.00,92.00
49.00,35.00,58.00
25.00,29.00,99.00
31.00,49.00,25.00
87.00,81.00,38.00
82.00,70.00,24.00
59.00,34.00,35.00
38.00,34.00,71.00
79.00,61.00,64.00
96.00,60.00,27.00
77.00,36.00,29.00
53.00,26.00,84.00
86.00,36.00,90.00
81.00,75.00,64.00
29.00,84.00,62.00
37.00,86.00,100.00
56.00,61.00,81.00
48.00,44.00,57.00
53.00,72.00,97.00
70.00,55.00,97.00
88.00,27.00,98.00
82.00,83.00,49.00
98.00,36.00,28.00
40.00,27.00,36.00
57.00,65.00,40.00
50.00,49.00,86.00
60.00,59.00,29.00
30.00,30.00,45.00
100.00,59.00,30.00
99.00,43.00,82.00
39.00,52.00,25.00
65.00,51.00,72.00
60.00,72.00,90.00
63.00,87.00,92.00
27.00,43.00,66.00
87.00,80.00,48.00
65.00,94.00,41.00
21.00,28.00,24.00
77.00,91.00,81.00
88.00,47.00,29.00
46.00,54.00,78.00
49.00,34.00,66.00
73.00,37.00,51.00
55.00,47.00,75.00
39.00,58.00,43.00
63.00,91.00,47.00
24.00,77.00,25.00
30.00,62.00,31.00
82.00,99.00,21.00
64.00,91.00,39.00
80.00,96.00,82.00
28.00,96.00,43.00
53.00,85.00,94.00
54.00,43.00,45.00
82.00,79.00,62.00
68.00,61.00,47.00
98.00,70.00,60.00
99.00,46.00,45.00
20.00,58.00,42.00
36.00,80.00,66.00
100.00,36.00,76.00
22.00,99.00,29.00
26.00,49.00,66.00
40.00,33.00,84.00
49.00,21.00,54.00
74.00,95.00,53.00
99.00,81.00,67.00
44.00,89.00,68.00
42.00,30.00,68.00
33.00,66.00,25.00
21.00,41.00,24.00
24.00,24.00,25.00
32.00,42.00,71.00
91.00,46.00,54.00
63.00,44.00,42.00
36.00,92.00,81.00
35.00,91.00,34.00
48.00,70.00,97.00
26.00,88.00,99.00
94.00,95.00,96.00
67.00,52.00,55.00
84.00,48.00,46.00
36.00,56.00,43.00
91.00,75.00,91.00
76.00,58.00,33.00
64.00,20.00,57.00
54.00,82.00,31.00
78.00,83.00,47.00
29.00,86.00,61.00
80.00,35.00,34.00
87.00,99.00,74.00
51.00,27.00,43.00
55.00,54.00,76.00
43.00,87.00,64.00
93.00,79.00,69.00
70.00,77.00,48.00
25.00,22.00,30.00
35.00,75.00,49.00
92.00,95.00,59.00
40.00,52.00,41.00
72.00,62.00,59.00
39.00,26.00,90.00
49.00,91.00,96.00
45.00,25.00,70.00
23.00,27.00,40.00
75.00,66.00,93.00
24.00,94.00,46.00
20.00,44.00,76.00
64.00,78.00,62.00
53.00,75.00,92.00
64.00,96.00,31.00
97.00,70.00,75.00
74.00,45.00,53.00
26.00,36.00,52.00
82.00,97.00,29.00
90.00,85.00,91.00
61.00,83.00,67.00
36.00,67.00,74.00
31.00,88.00,55.00
91.00,59.00,31.00
33.00,99.00,27.00
62.00,25.00,59.00
48.00,62.00,73.00
25.00,76.00,78.00
53.00,28.00,36.00
20.00,60.00,50.00
98.00,50.00,56.00
67.00,48.00,51.00
49.00,34.00,62.00
85.00,73.00,60.00
99.00,92.00,22.00
29.00,77.00,47.00
55.00,70.00,22.00
60.00,88.00,51.00
68.00,20.00,88.00
96.00,26.00,30.00
57.00,88.00,71.00
43.00,20.00,100.00
86.00,80.00,23.00
70.00,29.00,54.00
32.00,76.00,82.00
74.00,85.00,62.00
31.00,36.00,23.00
56.00,74.00,36.00
45.00,54.00,20.00
96.00,23.00,51.00
78.00,74.00,88.00
94.00,84.00,85.00
50.00,83.00,51.00
67.00,50.00,78.00
79.00,43.00,86.00
42.00,36.00,85.00
91.00,84.00,42.00
29.00,63.00,55.00
100.00,95.00,33.00
48.00,34.00,61.00
37.00,97.00,67.00
61.00,94.00,60.00
21.00,86.00,78.00
32.00,28.00,57.00
36.00,70.00,66.00
44.00,41.00,81.00
82.00,49.00,52.00
31.00,85.00,94.00
35.00,73.00,79.00
50.00,86.00,73.00
26.00,65.00,69.00
42.00,31.00,88.00
23.00,92.00,91.00
68.00,31.00,47.00
92.00,80.00,35.00
54.00,83.00,78.00
69.00,68.00,59.00
22.00,28.00,98.00
63.00,49.00,81.00
94.00,63.00,100.00
71.00,55.00,22.00
76.00,29.00,34.00
85.00,85.00,31.00
45.00,91.00,66.00
97.00,70.00,51.00
40.00,43.00,65.00
89.00,41.00,88.00
67.00,31.00,87.00
57.00,99.00,51.00
67.00,47.00,96.00
55.00,78.00,63.00
98.00,37.00,77.00
21.00,98.00,36.00
43.00,54.00,44.00
32.00,25.00,93.00
70.00,56.00,43.00
40.00,62.00,55.00
91.00,35.00,70.00
50.00,86.00,99.00
57.00,33.00,47.00
52.00,84.00,73.00
32.00,99.00,55.00
100.00,56.00,69.00
75.00,35.00,54.00
26.00,81.00,75.00
92.00,41.00,78.00
60.00,99.00,51.00
36.00,25.00,25.00
100.00,58.00,83.00
80.00,65.00,58.00
28.00,51.00,75.00
39.00,34.00,26.00
76.00,50.00,36.00
35.00,35.00,63.00
72.00,24.00,49.00
69.00,39.00,66.00
98.00,62.00,51.00
70.00,76.00,46.00
90.00,23.00,53.00
33.00,74.00,83.00
78.00,20.00,80.00
100.00,73.00,49.00
74.00,76.00,67.00
84.00,70.00,89.00
63.00,90.00,24.00
33.00,52.00,91.00
32.00,53.00,44.00
41.00,36.00,68.00
73.00,35.00,54.00
93.00,70.00,58.00
56.00,30.00,54.00
67.00,58.00,26.00
61.00,25.00,43.00
27.00,95.00,85.00
